product_id,retailer,raw_name,brand,category_raw,price,unit_price,promo_text,amount,unit,pack_count,is_organic,is_private_label,url,scraped_at,estimated_cost
tg_0064,target,DiGiorno Original Rising Crust Pepperoni Frozen Pizza - 27.5oz,DiGiorno,Frozen,7.81,,Save $1,27.5,oz,1,False,False,https://example.com/target/products/tg_0064,2026-05-05T20:49:00,4.69
tg_0065,target,Ben & Jerry's Cherry Garcia Ice Cream - 1 pint,Ben & Jerry's,Frozen,6.74,,Circle deal,16.0,fl oz,1,False,False,https://example.com/target/products/tg_0065,2026-05-05T19:07:00,3.78
tg_0066,target,Häagen-Dazs Vanilla Ice Cream - 14 fl oz,Häagen-Dazs,Frozen,5.93,0.4236,Save 20%,14.0,fl oz,1,False,False,https://example.com/target/products/tg_0066,2026-05-05T18:16:00,4.45
tg_0067,target,Tropicana Pure Premium Orange Juice - 52 fl oz,Tropicana,Beverages,4.71,0.0906,,52.0,fl oz,1,False,False,https://example.com/target/products/tg_0067,2026-05-05T17:08:00,3.35
tg_0068,target,Save 20% Simply Orange Pulp Free Orange Juice - 52 fl oz,Simply,Beverages,5.25,0.101,Save 20%,52.0,fl oz,1,False,False,https://example.com/target/products/tg_0068,2026-05-05T16:17:00,3.38
tg_0069,target,Starbucks Pike Place Whole Bean Coffee - 12oz,Starbucks,Coffee,13.8,,,12.0,oz,1,False,False,https://example.com/target/products/tg_0069,2026-05-05T14:35:00,9.82
tg_0070,target,KIND Dark Chocolate Nuts & Sea Salt Bars - 6ct,KIND,Snacks,6.54,0.7786,Circle deal,1.4,oz,6,False,False,https://example.com/target/products/tg_0070,2026-05-05T13:44:00,5.0
tg_0071,target,CLIF Bar Chocolate Chip Energy Bars - 6ct,Clif,Snacks,8.29,0.5757,,2.4,oz,6,False,False,https://example.com/target/products/tg_0071,2026-05-05T12:53:00,6.45
tg_0072,target,Driscoll's Strawberries - 1lb,Driscoll's,Fresh Produce,5.11,5.11,,1.0,lb,1,False,False,https://example.com/target/products/tg_0072,2026-05-05T12:02:00,3.13
tg_0073,target,Driscoll's Blueberries - 6oz,Driscoll's,Fresh Produce,4.46,0.7433,BOGO 50% off,6.0,oz,1,False,False,https://example.com/target/products/tg_0073,2026-05-05T11:11:00,3.12
tg_0074,target,Bananas - each,,Fresh Produce,0.65,,BOGO 50% off,1.0,each,1,False,False,https://example.com/target/products/tg_0074,2026-05-05T09:12:00,0.45
tg_0075,target,Boneless Skinless Chicken Breast - 1 lb,,Meat & Seafood,5.71,5.71,Circle deal,1.0,lb,1,False,False,https://example.com/target/products/tg_0075,2026-05-05T08:04:00,4.17
tg_0076,target,Save $1 80/20 Ground Beef - 1lb,,Meat & Seafood,6.74,6.74,Save $1,1.0,lb,1,False,False,https://example.com/target/products/tg_0076,2026-05-05T07:13:00,4.47
tg_0077,target,Organic Cheerios Original Breakfast Cereal - 12oz,Cheerios,Breakfast,4.82,,Save $1,12.0,oz,1,True,False,https://example.com/target/products/tg_0077,2026-05-05T05:14:00,2.76
tg_0078,target,Circle deal Good & Gather Frozen Berry Blend 10 oz,Good & Gather,Frozen,4.82,,Circle deal,10.0,oz,1,False,True,https://example.com/target/products/tg_0078,2026-05-04T02:19:00,3.03
tg_0079,target,Market Pantry Macaroni & Cheese Original 7.25 oz,Market Pantry,Pantry,1.02,0.1407,BOGO 50% off,7.25,oz,1,False,True,https://example.com/target/products/tg_0079,2026-05-04T02:02:00,0.68
tg_0080,target,Good & Gather Roasted Almonds 16 oz,Good & Gather,Snacks,9.02,0.5637,BOGO 50% off,16.0,oz,1,False,True,https://example.com/target/products/tg_0080,2026-05-04T01:45:00,5.78
tg_0081,target,Good & Gather Hummus Classic 10 oz,Good & Gather,Snacks,3.78,,Save $1,10.0,oz,1,False,True,https://example.com/target/products/tg_0081,2026-05-04T01:28:00,2.9
tg_0082,target,Good & Gather Greek Yogurt Vanilla 32 oz,Good & Gather,Dairy & Eggs,5.94,0.1856,Save 20%,32.0,oz,1,False,True,https://example.com/target/products/tg_0082,2026-05-04T01:11:00,4.62
tg_0083,target,Good & Gather Sparkling Water Black Cherry 8pk,Good & Gather,Beverages,3.66,0.0381,Save 20%,12.0,fl oz,8,False,True,https://example.com/target/products/tg_0083,2026-05-04T00:54:00,2.69
tg_0084,target,Good & Gather Trail Mix 10 oz,Good & Gather,Snacks,5.14,0.514,,10.0,oz,1,False,True,https://example.com/target/products/tg_0084,2026-05-04T00:37:00,3.37
tg_0085,target,Good & Gather Frozen Pizza Margherita 12 inch,Good & Gather,Frozen,6.74,0.5617,,12.0,oz,1,False,True,https://example.com/target/products/tg_0085,2026-05-04T00:20:00,4.35
tg_0086,target,Good & Gather Tomato Basil Soup 16 fl oz,Good & Gather,Pantry,3.81,,,16.0,fl oz,1,False,True,https://example.com/target/products/tg_0086,2026-05-04T00:03:00,2.19
tg_0087,target,Market Pantry Salted Butter Quarters 1 lb,Market Pantry,Dairy & Eggs,5.07,,,1.0,lb,4,False,True,https://example.com/target/products/tg_0087,2026-05-03T23:46:00,3.1
tg_0088,target,Good & Gather Organic Whole Milk 1/2 Gal,Good & Gather,Milk & Cream,3.87,7.74,Save $1,0.5,gal,1,True,True,https://example.com/target/products/tg_0088,2026-05-03T23:29:00,2.67
tg_0089,target,Archer Farms Coffee Breakfast Blend 12 oz,Archer Farms,Coffee,11.39,,Save $1,12.0,oz,1,False,True,https://example.com/target/products/tg_0089,2026-05-03T23:12:00,11.02
tg_0090,target,Good & Gather Sliced Sourdough Bread 22 oz,Good & Gather,Bakery,3.78,0.1718,Circle deal,22.0,oz,1,False,True,https://example.com/target/products/tg_0090,2026-05-03T22:55:00,2.51
tg_0091,target,Market Pantry Sour Cream 16 oz,Market Pantry,Dairy & Eggs,2.09,0.1306,Save $1,16.0,oz,1,False,True,https://example.com/target/products/tg_0091,2026-05-03T22:38:00,1.52
tg_0092,target,Good & Gather Sliced Pepperoni 5 oz,Good & Gather,Meat & Seafood,5.44,1.088,Circle deal,5.0,oz,1,False,True,https://example.com/target/products/tg_0092,2026-05-03T22:21:00,4.02
tg_0093,target,Good & Gather Frozen Mango Chunks 16 oz,Good & Gather,Frozen,5.18,0.3237,Save $1,16.0,oz,1,False,True,https://example.com/target/products/tg_0093,2026-05-03T22:04:00,2.93
tg_0094,target,Good & Gather Cold Pressed Lemonade 14 fl oz,Good & Gather,Beverages,3.3,,Save $1,14.0,fl oz,1,False,True,https://example.com/target/products/tg_0094,2026-05-03T21:47:00,3.1
tg_0095,target,Good & Gather Whole Bean Coffee Sumatra 12 oz,Good & Gather,Coffee,9.36,0.78,,12.0,oz,1,False,True,https://example.com/target/products/tg_0095,2026-05-03T21:30:00,6.66
tg_0096,target,Market Pantry White Sandwich Bread 20 oz,Market Pantry,Bakery,1.55,,Circle deal,20.0,oz,1,False,True,https://example.com/target/products/tg_0096,2026-05-03T21:13:00,0.94
tg_0097,target,Good & Gather Plain Bagels 6 ct,Good & Gather,Bakery,3.33,,Save 20%,6.0,ct,1,False,True,https://example.com/target/products/tg_0097,2026-05-03T20:56:00,1.96
tg_0098,target,Good & Gather Almond Flour 16 oz,Good & Gather,Pantry,8.27,0.5169,Circle deal,16.0,oz,1,False,True,https://example.com/target/products/tg_0098,2026-05-03T20:39:00,5.64
tg_0099,target,Method Hand Wash Sea Minerals 12 fl oz,Method,Snacks,5.68,,,12.0,fl oz,1,False,False,https://example.com/target/products/tg_0099,2026-05-03T20:22:00,3.66
tg_0100,target,Good & Gather Premium Chicken Breast Strips 8 oz,Good & Gather,Meat & Seafood,7.28,,,8.0,oz,1,False,True,https://example.com/target/products/tg_0100,2026-05-03T20:05:00,4.23
tg_0101,target,Good & Gather Maple Syrup Pure 8 fl oz,Good & Gather,Pantry,6.72,0.84,,8.0,fl oz,1,False,True,https://example.com/target/products/tg_0101,2026-05-03T19:48:00,4.17
tg_0102,target,Good & Gather Pita Chips Sea Salt 8 oz,Good & Gather,Snacks,3.59,0.4487,Save $1,8.0,oz,1,False,True,https://example.com/target/products/tg_0102,2026-05-03T19:31:00,2.36
tg_0103,target,Good & Gather Frozen Brussels Sprouts 12 oz,Good & Gather,Frozen,3.28,0.2733,Save $1,12.0,oz,1,False,True,https://example.com/target/products/tg_0103,2026-05-03T19:14:00,2.53
tg_0104,target,Market Pantry Cinnamon Toast Cereal 17 oz,Market Pantry,Breakfast,3.06,,Circle deal,17.0,oz,1,False,True,https://example.com/target/products/tg_0104,2026-05-03T18:57:00,1.92
tg_0105,target,Good & Gather Granola Bars Honey Oat 6 ct,Good & Gather,Snacks,3.65,,Circle deal,1.4,oz,6,False,True,https://example.com/target/products/tg_0105,2026-05-03T18:40:00,2.26
tg_0106,target,Good & Gather Sliced Black Olives 3.8 oz Can,Good & Gather,Pantry,1.5,0.3947,,3.8,oz,1,False,True,https://example.com/target/products/tg_0106,2026-05-03T18:23:00,1.1
tg_0107,target,Good & Gather Whole Wheat Tortillas 8 ct,Good & Gather,Bakery,2.83,,Save 20%,8.0,ct,1,False,True,https://example.com/target/products/tg_0107,2026-05-03T18:06:00,1.73
tg_0108,target,Market Pantry All-Purpose Flour - 5 lb,Market Pantry,Pantry,4.32,0.864,Save $1,5.0,lb,1,False,True,https://example.com/target/products/tg_0108,2026-04-29T14:39:00,2.91
tg_0109,target,Market Pantry Granulated Sugar - 4 lb,Market Pantry,Pantry,6.63,1.6575,,4.0,lb,1,False,True,https://example.com/target/products/tg_0109,2026-04-29T14:22:00,4.59
tg_0110,target,Market Pantry Brown Sugar - 16 oz,Market Pantry,Pantry,3.57,,Circle deal,16.0,oz,1,False,True,https://example.com/target/products/tg_0110,2026-04-29T14:05:00,2.57
tg_0111,target,Good & Gather Baking Soda - 16 oz,Good & Gather,Pantry,1.73,0.1081,Save $1,16.0,oz,1,False,True,https://example.com/target/products/tg_0111,2026-04-29T13:48:00,1.21
tg_0112,target,Good & Gather Baking Powder - 8 oz,Good & Gather,Pantry,2.47,0.3088,Circle deal,8.0,oz,1,False,True,https://example.com/target/products/tg_0112,2026-04-29T13:31:00,1.37
tg_0113,target,Market Pantry Active Dry Yeast - 0.75 oz 3 ct,Market Pantry,Pantry,2.47,3.2933,Save $1,0.25,oz,3,False,True,https://example.com/target/products/tg_0113,2026-04-29T13:14:00,1.69
tg_0114,target,Market Pantry Vanilla Extract - 2 fl oz,Market Pantry,Pantry,6.38,,Save 20%,2.0,fl oz,1,False,True,https://example.com/target/products/tg_0114,2026-04-29T12:57:00,4.24
tg_0115,target,Market Pantry Ground Cinnamon - 2 oz,Market Pantry,Pantry,3.07,,Circle deal,2.0,oz,1,False,True,https://example.com/target/products/tg_0115,2026-04-29T12:40:00,2.28
tg_0116,target,Good & Gather Paprika - 2 oz,Good & Gather,Pantry,2.72,,,2.0,oz,1,False,True,https://example.com/target/products/tg_0116,2026-04-29T12:23:00,2.1
tg_0117,target,Good & Gather Ground Cumin - 2 oz,Good & Gather,Pantry,3.95,,Circle deal,2.0,oz,1,False,True,https://example.com/target/products/tg_0117,2026-04-29T12:06:00,2.45
tg_0118,target,Market Pantry Italian Seasoning - 0.75 oz,Market Pantry,Pantry,2.57,3.4267,BOGO 50% off,0.75,oz,1,False,True,https://example.com/target/products/tg_0118,2026-04-29T11:49:00,1.74
tg_0119,target,Good & Gather Garlic Powder - 3 oz,Good & Gather,Pantry,3.58,,BOGO 50% off,3.0,oz,1,False,True,https://example.com/target/products/tg_0119,2026-04-29T11:32:00,2.35
tg_0120,target,Market Pantry Black Pepper Ground - 3 oz,Market Pantry,Pantry,6.0,2.0,Save $1,3.0,oz,1,False,True,https://example.com/target/products/tg_0120,2026-04-29T11:15:00,4.25
tg_0121,target,Market Pantry Iodized Salt - 26 oz,Market Pantry,Pantry,1.8,0.0692,Save 20%,26.0,oz,1,False,True,https://example.com/target/products/tg_0121,2026-04-29T10:58:00,1.33
tg_0122,target,BOGO 50% off Good & Gather Sea Salt - 17.6 oz,Good & Gather,Pantry,2.43,,BOGO 50% off,17.6,oz,1,False,True,https://example.com/target/products/tg_0122,2026-04-29T10:41:00,1.61
tg_0123,target,Market Pantry Soy Sauce - 10 fl oz,Market Pantry,Pantry,3.2,0.32,,10.0,fl oz,1,False,True,https://example.com/target/products/tg_0123,2026-04-29T10:24:00,1.96
tg_0124,target,Good & Gather Apple Cider Vinegar - 16 fl oz,Good & Gather,Pantry,5.27,0.3294,,16.0,fl oz,1,False,True,https://example.com/target/products/tg_0124,2026-04-29T10:07:00,3.0
tg_0125,target,Market Pantry White Vinegar - 32 fl oz,Market Pantry,Pantry,5.47,0.1709,Save 20%,32.0,fl oz,1,False,True,https://example.com/target/products/tg_0125,2026-04-29T09:50:00,4.07
tg_0126,target,Good & Gather Yellow Mustard - 8 oz,Good & Gather,Pantry,1.23,,Save $1,8.0,oz,1,False,True,https://example.com/target/products/tg_0126,2026-04-29T09:33:00,0.83
tg_0127,target,Market Pantry Dijon Mustard - 8 oz,Market Pantry,Pantry,4.79,0.5988,,8.0,oz,1,False,True,https://example.com/target/products/tg_0127,2026-04-29T09:16:00,3.45
tg_0128,target,Good & Gather BBQ Sauce Original - 18 oz,Good & Gather,Pantry,4.13,,,18.0,oz,1,False,True,https://example.com/target/products/tg_0128,2026-04-29T08:59:00,2.51
tg_0129,target,Good & Gather Hot Sauce - 5 fl oz,Good & Gather,Pantry,4.09,0.818,Circle deal,5.0,fl oz,1,False,True,https://example.com/target/products/tg_0129,2026-04-29T08:42:00,2.51
tg_0130,target,Good & Gather Sriracha - 17 fl oz,Good & Gather,Pantry,6.21,,Save $1,17.0,fl oz,1,False,True,https://example.com/target/products/tg_0130,2026-04-29T08:25:00,6.17
tg_0131,target,Good & Gather Strawberry Jam - 12 oz,Good & Gather,Pantry,4.84,0.4033,Save $1,12.0,oz,1,False,True,https://example.com/target/products/tg_0131,2026-04-29T08:08:00,2.8
tg_0132,target,Good & Gather Grape Jelly - 18 oz,Good & Gather,Pantry,5.61,0.3117,Save 20%,18.0,oz,1,False,True,https://example.com/target/products/tg_0132,2026-04-29T07:51:00,4.06
tg_0133,target,Market Pantry Maple Syrup Pure - 8 fl oz,Market Pantry,Pantry,8.51,,,8.0,fl oz,1,False,True,https://example.com/target/products/tg_0133,2026-04-29T07:34:00,5.48
